#,Date,Return,Return %,Drawdown,Drawdown %,Max Drawdown,Max Drawdown %,Currency,Net Return,Commission
142,2/8/2022 5:00:00 AM,1.32377124025192,0.0132377124025192,-0.384579625972371,-0.00322868595375381,-1.00232187911674,-0.00849753787331053,BTC,0,
143,2/9/2022 5:00:00 AM,1.72351144813863,0.0172351144813863,-0.164253684450177,-0.00136178404417475,-0.673295407716953,-0.00558248247801751,BTC,0,
144,2/10/2022 5:00:00 AM,2.68430827732843,0.0268430827732843,-0.255188549785156,-0.00206811617413971,-0.6298928924611,-0.00510482025926007,BTC,0,
145,2/11/2022 5:00:00 AM,0.161112792717834,0.00161112792717834,-0.432023771092826,-0.0034916729771346,-1.15555599528923,-0.00933935563802657,BTC,0,
146,2/12/2022 5:00:00 AM,-0.912060358980376,-0.00912060358980376,-0.917253799051643,-0.00743902833273702,-1.38931300372001,-0.0112674799585444,BTC,0,
147,2/13/2022 5:00:00 AM,-2.13221800874226,-0.0213221800874226,-2.19498122706351,-0.0179257628522566,-2.22909462386486,-0.0182043568801262,BTC,0,
148,2/14/2022 5:00:00 AM,0.252697286293298,0.00252697286293298,-0.202217767308952,-0.00167525917898681,-1.00533359967595,-0.00834708081416724,BTC,0,
149,2/15/2022 5:00:00 AM,0.71498540643061,0.0071498540643061,-0.09176426879052,-0.000756426433511814,-0.804956968305373,-0.00666467947253346,BTC,0,
150,2/16/2022 5:00:00 AM,0.216027470094442,0.00216027470094442,-0.663256879166109,-0.00543206149499931,-1.37047038944388,-0.0112241269806271,BTC,0,
151,2/17/2022 5:00:00 AM,0.270042449775246,0.00270042449775246,-0.391347115022469,-0.00320517460538972,-0.961221559524169,-0.00787250707741427,BTC,0,
152,2/18/2022 5:00:00 AM,1.59932150282964,0.0159932150282964,-0.421278228949586,-0.0034048797470807,-0.733193185166236,-0.00592585720153349,BTC,0,
153,2/19/2022 5:00:00 AM,-1.13092054758496,-0.0113092054758496,-1.29806736958288,-0.0105129097008489,-1.66137368224724,-0.013455288924214,BTC,0,
154,2/20/2022 5:00:00 AM,-1.05928737640981,-0.0105928737640981,-1.14085769604813,-0.00933162302527368,-1.32292183445064,-0.0108208130547388,BTC,0,
155,2/21/2022 5:00:00 AM,2.38995809972033,0.0238995809972033,-0.264268046211726,-0.00213514523304292,-2.67672406255117,-0.0220372295415794,BTC,0,
156,2/22/2022 5:00:00 AM,1.76650152039177,0.0176650152039177,0,0,-0.984904345085468,-0.00795537172613725,BTC,0,
157,2/23/2022 5:00:00 AM,5.67288874004896,0.0567288874004896,0,0,-0.479277813388723,-0.00380802725976637,BTC,0,
158,2/24/2022 5:00:00 AM,-0.796434715726029,-0.00796434715726029,-1.59438678377443,-0.0121021954294747,-2.80838082272735,-0.0213170191216562,BTC,0,
159,2/25/2022 5:00:00 AM,-0.94635905120688,-0.00946359051206879,-1.10959318676484,-0.00851486727749773,-1.37750798944534,-0.0105708090530171,BTC,0,
160,2/26/2022 5:00:00 AM,-0.459877767157185,-0.00459877767157184,-0.661766668031159,-0.00511392903058616,-1.52948860344431,-0.011819416947026,BTC,0,
161,2/27/2022 5:00:00 AM,-2.38376562911692,-0.0238376562911692,-2.70394317196966,-0.0209505432552587,-2.91104942647682,-0.0225552325063002,BTC,0,
162,2/28/2022 5:00:00 AM,2.36168067804102,0.0236168067804101,-0.376559288198774,-0.00291686077817233,-1.04391643225334,-0.00808626687046965,BTC,0,
163,3/1/2022 5:00:00 AM,0.429741061499218,0.00429741061499218,-1.04335774948882,-0.00801387033341749,-2.07264698263109,-0.0160369473050123,BTC,0,
164,3/2/2022 5:00:00 AM,0.845752213686101,0.008457522136861,-0.677081645141357,-0.00518147768058808,-1.10271679951803,-0.00843872009485536,BTC,0,
165,3/3/2022 5:00:00 AM,-0.935696796972806,-0.00935696796972806,-1.048782809663,-0.00806077228972668,-1.11996573122546,-0.00860787252472861,BTC,0,
166,3/4/2022 5:00:00 AM,1.00145069312715,0.0100145069312715,-0.00366936458081568,-2.82116004279853E-05,-0.678376428595918,-0.00521994928556369,BTC,0,
167,3/5/2022 5:00:00 AM,0.207853630604109,0.00207853630604109,-0.190948946669891,-0.00146364840028468,-0.888421490763697,-0.00682224637361573,BTC,0,
168,3/6/2022 5:00:00 AM,-0.902542018355842,-0.00902542018355841,-0.964409193743528,-0.00739964275906224,-2.55643545736512,-0.0196148162458646,BTC,0,
169,3/7/2022 5:00:00 AM,2.18319324746317,0.0218319324746317,-0.225328321836471,-0.00170993482478798,-0.690954272502026,-0.00529494577954359,BTC,0,
170,3/8/2022 5:00:00 AM,-0.584767934740295,-0.00584767934740295,-0.656256660769589,-0.00498591425244721,-2.4995688855889,-0.0189904908805297,BTC,0,
171,3/9/2022 5:00:00 AM,-0.350539690408063,-0.00350539690408062,-0.589962131118135,-0.00449648104079881,-2.62927576043758,-0.0200394025044169,BTC,0,
172,3/10/2022 5:00:00 AM,-1.91052391748162,-0.0191052391748162,-1.91211198818739,-0.0146390830748306,-1.91211198818739,-0.0146390830748306,BTC,0,
173,3/11/2022 5:00:00 AM,0.477345130717563,0.00477345130717562,-0.260342060985888,-0.00201125646063027,-0.993985346316414,-0.00767897220287839,BTC,0,
174,3/12/2022 5:00:00 AM,-0.703196109345669,-0.00703196109345668,-0.779032054784093,-0.00602695463250535,-1.211189599588,-0.00937032657802817,BTC,0,
175,3/13/2022 5:00:00 AM,0.0267343479449949,0.000267343479449948,-0.71490569359813,-0.00553244368661976,-0.718388577305955,-0.00555939669336325,BTC,0,
176,3/14/2022 4:00:00 AM,-0.1873703101367,-0.001873703101367,-0.398268471200989,-0.00309415020267945,-0.856295582683053,-0.00665256564930317,BTC,0,
177,3/15/2022 4:00:00 AM,2.01956471735872,0.0201956471735872,-0.761242383264999,-0.00580661653438874,-0.841185773549306,-0.00641640997474979,BTC,0,
178,3/16/2022 4:00:00 AM,-2.017711138616,-0.02017711138616,-2.15061310824239,-0.0164834833464166,-2.40625057037275,-0.0184428296526378,BTC,0,
179,3/17/2022 4:00:00 AM,1.23292370234522,0.0123292370234522,-0.372715709856116,-0.00286868089812997,-0.825662761034938,-0.00635487833821791,BTC,0,
180,3/18/2022 4:00:00 AM,-0.193770436531153,-0.00193770436531153,-1.66933043568737,-0.0127401930023847,-1.95700278857352,-0.0149356848108777,BTC,0,
181,3/19/2022 4:00:00 AM,-0.770254364034866,-0.00770254364034865,-0.824389510769791,-0.0063701988304582,-2.38704956791239,-0.0184451405156315,BTC,0,
182,3/20/2022 4:00:00 AM,-0.379103121617231,-0.0037910312161723,-0.432342295307105,-0.00336080933047367,-1.33665682040025,-0.0103904909660796,BTC,0,
